Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose_x,pose_y,pose_theta,ticks1,ticks2,ticks3,ticks4
1651525363.3189452,17466,1649348648,965180780,world,0.02505621127784252,0.0039855907671153545,-0.021527755739009564,17269.0,11412.0,15462.0,13165.0
1651525363.318967,17467,1649348648,971779941,world,0.023736778646707535,0.0029489933513104916,-0.007271397593694345,17269.0,11412.0,15462.0,13165.0
1651525363.3210697,17468,1649348648,973282063,world,0.02355516329407692,0.0038326347712427378,-0.0025787759865125125,17269.0,11412.0,15462.0,13165.0
1651525363.3211367,17469,1649348648,974261671,world,0.025741811841726303,0.0036486973986029625,-0.037633045558951306,17269.0,11412.0,15462.0,13165.0
1651525363.3211427,17470,1649348648,981674156,world,0.02411959506571293,0.00365841225720942,-0.01625732909038726,17269.0,11412.0,15462.0,13165.0
1651525363.3269014,17471,1649348648,986879004,world,0.025686156004667282,0.0019130463479086757,-0.024203277990371974,17269.0,11412.0,15462.0,13165.0
1651525363.3670778,17472,1649348649,25946490,world,0.025861861184239388,0.006154739297926426,-0.02010283323932544,17269.0,11412.0,15462.0,13165.0
1651525363.3696518,17473,1649348649,26065864,world,0.02541804313659668,0.004502629395574331,-0.03928526990590255,17269.0,11412.0,15462.0,13165.0
1651525363.3696685,17474,1649348649,26209554,world,0.02490955963730812,0.000994756119325757,-0.07747192781883015,17269.0,11412.0,15462.0,13165.0
1651525363.3696737,17475,1649348649,26239712,world,0.02396126091480255,0.005498855374753475,-0.008667908540299965,17269.0,11412.0,15462.0,13165.0
1651525363.3697178,17476,1649348649,26278995,world,0.025117607787251472,0.004791493061929941,0.020078063917389175,17269.0,11412.0,15462.0,13165.0
1651525363.3697379,17477,1649348649,26319263,world,0.02427026815712452,0.0037951150443404913,-0.01207731407475687,17269.0,11412.0,15462.0,13165.0
1651525363.3697565,17478,1649348649,28002340,world,0.023910770192742348,0.005387758836150169,-0.008618464878287433,17269.0,11412.0,15462.0,13165.0
1651525363.3735175,17479,1649348649,33851374,world,0.02481800876557827,0.005610886961221695,-0.014092728543129917,17269.0,11412.0,15462.0,13165.0
1651525363.3810365,17480,1649348649,39455489,world,0.024021504446864128,0.003529745852574706,-0.011130467342827752,17269.0,11412.0,15462.0,13165.0
1651525363.3876843,17481,1649348649,47982877,world,0.02640223689377308,0.004436271730810404,-0.01545184781547597,17269.0,11412.0,15462.0,13165.0
1651525363.3946571,17482,1649348649,51154633,world,0.02277834713459015,0.003865717677399516,0.019122757298252576,17269.0,11412.0,15462.0,13165.0
1651525363.3986769,17483,1649348649,57135622,world,0.02384266071021557,0.0036929375492036343,0.0020401353450436406,17269.0,11412.0,15462.0,13165.0
1651525363.4038308,17484,1649348649,64099236,world,0.025449741631746292,0.004575780127197504,-0.005896007676393429,17269.0,11412.0,15462.0,13165.0
1651525363.4091403,17485,1649348649,68913042,world,0.02532757632434368,0.0037442916072905064,0.003852563087437029,17269.0,11412.0,15462.0,13165.0
1651525363.414774,17486,1649348649,75346846,world,0.02456030808389187,0.005307896062731743,-0.005282388423372474,17269.0,11412.0,15462.0,13165.0
1651525363.4199874,17487,1649348649,80826562,world,0.02394176833331585,0.004219025373458862,-0.005763707790965198,17269.0,11412.0,15462.0,13165.0
1651525363.4265134,17488,1649348649,86659101,world,0.026726843789219856,0.003862848738208413,-0.05339316456119177,17269.0,11412.0,15462.0,13165.0
1651525363.437382,17489,1649348649,92707139,world,0.026950053870677948,0.0033952808007597923,-0.03637257373820031,17269.0,11412.0,15462.0,13165.0
1651525363.4466674,17490,1649348649,102481658,world,0.026936305686831474,0.0026649872306734324,-0.02509821103254008,17269.0,11412.0,15462.0,13165.0
1651525363.446695,17491,1649348649,106115398,world,0.024838149547576904,0.004702132660895586,-0.013867460928751001,17269.0,11412.0,15462.0,13165.0
1651525363.4511611,17492,1649348649,110227648,world,0.026743782684206963,0.0028747126925736666,-0.03184711023987742,17269.0,11412.0,15462.0,13165.0
1651525363.4576058,17493,1649348649,117287958,world,0.0240052230656147,0.003193897195160389,-0.009694560265109991,17269.0,11412.0,15462.0,13165.0
1651525363.4657838,17494,1649348649,125103862,world,0.023589858785271645,0.0027514176908880472,-0.008166271387626454,17269.0,11412.0,15462.0,13165.0
1651525363.4692137,17495,1649348649,128757110,world,0.025072241201996803,0.005927391815930605,-0.0472686177014056,17269.0,11412.0,15462.0,13165.0
1651525363.4737244,17496,1649348649,134149974,world,0.0250594150274992,0.005317044910043478,-0.03252350318927229,17269.0,11412.0,15462.0,13165.0
1651525363.4800487,17497,1649348649,140068041,world,0.025132006034255028,0.005614169407635927,-0.020432764051230314,17269.0,11412.0,15462.0,13165.0
1651525363.4859731,17498,1649348649,146883471,world,0.023427115753293037,0.004242138937115669,-0.0008697834470636196,17269.0,11412.0,15462.0,13165.0
1651525363.4916077,17499,1649348649,151882383,world,0.02436782978475094,0.006198430899530649,-0.02087600209650551,17269.0,11412.0,15462.0,13165.0
1651525363.4987411,17500,1649348649,157802181,world,0.026190513744950294,0.00481321569532156,-0.004319849298948472,17269.0,11412.0,15462.0,13165.0
1651525363.504938,17501,1649348649,164626303,world,0.024935858324170113,0.005512634292244911,-0.027941239344460297,17269.0,11412.0,15462.0,13165.0
1651525363.510254,17502,1649348649,170248684,world,0.02524067461490631,0.004380619153380394,-0.039880741454415294,17269.0,11412.0,15462.0,13165.0
1651525363.5154986,17503,1649348649,175793578,world,0.023638609796762466,0.0031300263945013285,-0.00833195315657744,17269.0,11412.0,15462.0,13165.0
1651525363.5214689,17504,1649348649,181565248,world,0.025053303688764572,0.005210322793573141,-0.005333198614270174,17269.0,11412.0,15462.0,13165.0
1651525363.5275452,17505,1649348649,187412612,world,0.025492915883660316,0.00495997304096818,-0.031052871966388066,17269.0,11412.0,15462.0,13165.0
1651525363.5558426,17506,1649348649,195018669,world,0.025099990889430046,0.0036832173354923725,-0.019940622515062224,17269.0,11412.0,15462.0,13165.0
1651525363.571128,17507,1649348649,228691464,world,0.02367444895207882,0.0023613811936229467,-0.0066042011300806985,17269.0,11412.0,15462.0,13165.0
1651525363.5711703,17508,1649348649,228776312,world,0.02416638284921646,0.0032773949205875397,-0.009212981621027839,17269.0,11412.0,15462.0,13165.0
1651525363.5712016,17510,1649348649,228835577,world,0.024921968579292297,0.0012574322754517198,-0.02469669037328168,17269.0,11412.0,15462.0,13165.0
1651525363.5712051,17511,1649348649,229168968,world,0.024414755403995514,0.003750512609258294,-0.05626251275890353,17269.0,11412.0,15462.0,13165.0
1651525363.5712357,17512,1649348649,229255612,world,0.025669923052191734,0.005054936744272709,-0.07749822045946705,17269.0,11412.0,15462.0,13165.0
1651525363.5750337,17513,1649348649,234869877,world,0.023673875257372856,0.0038115601055324078,-0.006693145230956588,17269.0,11412.0,15462.0,13165.0
1651525363.5803838,17514,1649348649,240593119,world,0.02471950277686119,0.0038188640028238297,-0.03270304982005191,17269.0,11412.0,15462.0,13165.0
1651525363.5888546,17515,1649348649,248530152,world,0.024870211258530617,0.005288535263389349,-0.0026048593614772385,17269.0,11412.0,15462.0,13165.0
1651525363.5932033,17516,1649348649,253359348,world,0.02373543195426464,0.004141917917877436,-0.010418452352361614,17269.0,11412.0,15462.0,13165.0
1651525363.6053653,17517,1649348649,260017786,world,0.024180594831705093,0.00560465082526207,-0.029690520682249314,17269.0,11412.0,15462.0,13165.0
1651525363.6089787,17518,1649348649,266534780,world,0.026920191943645477,0.003418415319174528,-0.028093363214365855,17269.0,11412.0,15462.0,13165.0
1651525363.6132686,17519,1649348649,269962453,world,0.02607138268649578,0.005353528540581465,-0.016024851980815904,17269.0,11412.0,15462.0,13165.0
1651525363.6167166,17520,1649348649,276908649,world,0.02458805777132511,0.003711011027917266,-0.02006013381341098,17269.0,11412.0,15462.0,13165.0
1651525363.6229222,17521,1649348649,282486183,world,0.02506728656589985,0.005243724212050438,-0.021455482550269394,17269.0,11412.0,15462.0,13165.0
1651525363.6286888,17522,1649348649,287929045,world,0.023835958912968636,0.003322480944916606,-0.008214867793911385,17269.0,11412.0,15462.0,13165.0
1651525363.6630123,17523,1649348649,321609744,world,0.023733874782919884,0.0026451468002051115,-0.06943227538829594,17269.0,11412.0,15462.0,13165.0
1651525363.6750224,17524,1649348649,321696963,world,0.026181982830166817,0.004540896043181419,-0.04473157642291534,17269.0,11412.0,15462.0,13165.0
1651525363.6752608,17525,1649348649,321706545,world,0.02571163699030876,0.005125599913299084,-0.02421008233307463,17269.0,11412.0,15462.0,13165.0
1651525363.6752915,17528,1649348649,324149252,world,0.02473035268485546,0.004710633307695389,-0.0123905667978528,17269.0,11412.0,15462.0,13165.0
1651525363.675318,17529,1649348649,329212813,world,0.0254545696079731,0.005583290010690689,-0.01734098472483541,17269.0,11412.0,15462.0,13165.0
1651525363.6779687,17530,1649348649,335834749,world,0.024520987644791603,0.004496043547987938,-0.018809173508952757,17269.0,11412.0,15462.0,13165.0
1651525363.6824927,17531,1649348649,342807117,world,0.02484908327460289,0.00426297914236784,-0.015344700715691724,17269.0,11412.0,15462.0,13165.0
1651525363.6873684,17532,1649348649,347575685,world,0.024408133700489998,0.003826950443908572,-0.009717543605632982,17269.0,11412.0,15462.0,13165.0
1651525363.6934493,17533,1649348649,353005522,world,0.024929853156208992,0.0035849313717335463,-0.03530755867882505,17269.0,11412.0,15462.0,13165.0
1651525363.7009573,17534,1649348649,361365591,world,0.02526494674384594,0.005032014101743698,-0.019069351043300133,17269.0,11412.0,15462.0,13165.0
1651525363.7058127,17535,1649348649,365243217,world,0.025551114231348038,0.006271825637668371,-0.010577457492259386,17269.0,11412.0,15462.0,13165.0
1651525363.7106044,17536,1649348649,370605855,world,0.024409832432866096,0.00766401132568717,0.0019095526696138651,17269.0,11412.0,15462.0,13165.0
1651525363.7163963,17537,1649348649,376895249,world,0.025369694456458092,0.004628065973520279,-0.002972193384587414,17269.0,11412.0,15462.0,13165.0
1651525363.7244544,17538,1649348649,383294390,world,0.02403622679412365,0.00394011102616787,-0.008738924996965328,17269.0,11412.0,15462.0,13165.0
1651525363.7299285,17539,1649348649,388983876,world,0.02485072612762451,0.004035088233649731,-0.05180942800250486,17269.0,11412.0,15462.0,13165.0
1651525363.7809381,17540,1649348649,440552074,world,0.024562189355492592,0.00442114844918251,-0.0009325973799291413,17269.0,11412.0,15462.0,13165.0
1651525363.7852256,17541,1649348649,442000457,world,0.025369221344590187,0.00295346905477345,-0.050291139080721546,17269.0,11412.0,15462.0,13165.0
1651525363.7852573,17542,1649348649,442046763,world,0.02432805486023426,0.0023580570705235004,-0.02083075548439906,17269.0,11412.0,15462.0,13165.0
1651525363.7852619,17544,1649348649,442098057,world,0.025796981528401375,0.0035166796296834946,-0.031086150341024556,17269.0,11412.0,15462.0,13165.0
1651525363.785267,17545,1649348649,442135609,world,0.02540406957268715,0.003712421515956521,-0.054682463602760766,17269.0,11412.0,15462.0,13165.0
1651525363.7853048,17547,1649348649,442260161,world,0.025491049513220787,0.005069405306130648,-0.021053390066015136,17269.0,11412.0,15462.0,13165.0
1651525363.7856004,17548,1649348649,442361870,world,0.023819178342819214,0.004176379181444645,-0.004393560056239545,17269.0,11412.0,15462.0,13165.0
1651525363.7885752,17549,1649348649,448976512,world,0.02439085766673088,0.00558000011369586,-0.034303775684507515,17269.0,11412.0,15462.0,13165.0
1651525363.7951462,17550,1649348649,453487483,world,0.02388499490916729,0.0034364794846624136,-0.011207684406162648,17269.0,11412.0,15462.0,13165.0
1651525363.8029757,17551,1649348649,460301080,world,0.023906130343675613,0.002754524350166321,-0.008643944561170826,17269.0,11412.0,15462.0,13165.0
1651525363.808437,17552,1649348649,465737927,world,0.024992048740386963,0.003801281563937664,-0.011224025068907581,17269.0,11412.0,15462.0,13165.0
1651525363.8147562,17553,1649348649,474203233,world,0.026442784816026688,0.004226085729897022,-0.023096748846430162,17269.0,11412.0,15462.0,13165.0
1651525363.8181045,17554,1649348649,477787026,world,0.024078743532299995,0.0038457438349723816,-0.008023746022770971,17269.0,11412.0,15462.0,13165.0
1651525363.8234146,17555,1649348649,483091134,world,0.0237728338688612,0.0061960299499332905,-0.023940876104173177,17269.0,11412.0,15462.0,13165.0
1651525363.8314242,17556,1649348649,490530950,world,0.024906815961003304,0.006620998028665781,-0.027184705357788372,17269.0,11412.0,15462.0,13165.0
1651525363.8389013,17557,1649348649,495970951,world,0.025305794551968575,0.004703911021351814,-0.0193712185488716,17269.0,11412.0,15462.0,13165.0
1651525363.8438425,17558,1649348649,503080065,world,0.02629086934030056,0.0037391625810414553,-0.015056926034998318,17269.0,11412.0,15462.0,13165.0
1651525363.8539662,17559,1649348649,506640145,world,0.024729305878281593,0.004584049805998802,-0.014142404244719398,17269.0,11412.0,15462.0,13165.0
1651525363.8617966,17560,1649348649,516888323,world,0.024743299931287766,0.005232136230915785,-0.01733703657331659,17269.0,11412.0,15462.0,13165.0
1651525363.8618393,17561,1649348649,519076637,world,0.024043811485171318,0.0034840786829590797,-0.008391705654268205,17269.0,11412.0,15462.0,13165.0
1651525363.8654442,17562,1649348649,525205559,world,0.02428259886801243,0.004567995667457581,-0.013717654338792112,17269.0,11412.0,15462.0,13165.0
1651525363.8732834,17563,1649348649,530721364,world,0.024666527286171913,0.004651426803320646,-0.013088880008681136,17269.0,11412.0,15462.0,13165.0
1651525363.8808188,17564,1649348649,536438389,world,0.024867085739970207,0.00404120609164238,-0.019949318296510428,17269.0,11412.0,15462.0,13165.0
1651525363.8870015,17565,1649348649,544104799,world,0.02518349699676037,0.006705794017761946,-0.02688510049429675,17269.0,11412.0,15462.0,13165.0
1651525363.889888,17566,1649348649,548902424,world,0.02450021170079708,0.004455611575394869,-0.03183398646837151,17269.0,11412.0,15462.0,13165.0
1651525363.894523,17567,1649348649,554234490,world,0.025103090330958366,0.004035709425806999,-0.0312571188145314,17269.0,11412.0,15462.0,13165.0
1651525363.900523,17568,1649348649,559829667,world,0.025105051696300507,0.004313243553042412,-0.002680307347470069,17269.0,11412.0,15462.0,13165.0
1651525363.9075232,17569,1649348649,567453710,world,0.025640446692705154,0.00584477698430419,-0.04993740685453352,17269.0,11412.0,15462.0,13165.0
1651525363.9139879,17570,1649348649,574026560,world,0.025227844715118408,0.004333582706749439,-0.022212131180392853,17269.0,11412.0,15462.0,13165.0
1651525363.919966,17571,1649348649,579926520,world,0.02464953437447548,0.004928745795041323,-0.027185834619446476,17269.0,11412.0,15462.0,13165.0
1651525363.9233742,17572,1649348649,583826957,world,0.023971853777766228,0.002188620390370488,-0.034533943093461285,17269.0,11412.0,15462.0,13165.0
1651525363.9293718,17573,1649348649,590107423,world,0.02594033069908619,0.0041907429695129395,-0.03713408320607748,17269.0,11412.0,15462.0,13165.0
1651525363.9369001,17574,1649348649,595401743,world,0.02502148598432541,0.0045534283854067326,-0.013304383198143485,17269.0,11412.0,15462.0,13165.0
1651525363.9592793,17575,1649348649,617925040,world,0.023676415905356407,0.004026894923299551,-0.0033830916922388213,17269.0,11412.0,15462.0,13165.0
1651525363.971494,17576,1649348649,618002748,world,0.023811042308807373,0.006052051205188036,0.00124947481347384,17269.0,11412.0,15462.0,13165.0
1651525363.9771519,17577,1649348649,631087691,world,0.02519495040178299,0.005234869662672281,-0.023274605489691548,17269.0,11412.0,15462.0,13165.0
1651525363.9771886,17578,1649348649,631161061,world,0.02571691758930683,0.004622295033186674,-0.042346480134224096,17269.0,11412.0,15462.0,13165.0
1651525363.977198,17579,1649348649,632517022,world,0.02491411752998829,0.005971063859760761,-0.009245400518163523,17269.0,11412.0,15462.0,13165.0
1651525363.98054,17580,1649348649,637387285,world,0.024055100977420807,0.003769785864278674,-0.007128710540213636,17269.0,11412.0,15462.0,13165.0
1651525363.986555,17581,1649348649,643734679,world,0.02369934506714344,0.0035539481323212385,-0.018980061295288366,17269.0,11412.0,15462.0,13165.0
1651525363.989874,17582,1649348649,649394499,world,0.024816252291202545,0.004639346618205309,-0.014507855218910667,17269.0,11412.0,15462.0,13165.0
1651525363.9950836,17583,1649348649,654824456,world,0.025296960026025772,0.0025762254372239113,-0.038779517743831676,17269.0,11412.0,15462.0,13165.0
1651525364.0016556,17584,1649348649,662133557,world,0.02701498009264469,0.0033704605884850025,-0.04425911298770698,17269.0,11412.0,15462.0,13165.0
1651525364.0087492,17585,1649348649,669390819,world,0.024397242814302444,0.00487109087407589,-0.008673231966894453,17269.0,11412.0,15462.0,13165.0
1651525364.0127914,17586,1649348649,673410219,world,0.024791620671749115,0.004385795909911394,-0.018375882876831676,17269.0,11412.0,15462.0,13165.0
1651525364.0219402,17587,1649348649,681532533,world,0.0244878139346838,0.003861823817715049,-0.010210087196552685,17269.0,11412.0,15462.0,13165.0
1651525364.0242765,17588,1649348649,684371406,world,0.02306133694946766,0.004038316197693348,0.012195918054701115,17269.0,11412.0,15462.0,13165.0
1651525364.0309095,17589,1649348649,690292577,world,0.02534758858382702,0.0060173817910254,-0.01885830997846504,17269.0,11412.0,15462.0,13165.0
1651525364.0369759,17590,1649348649,696109463,world,0.02411855198442936,0.003695455379784107,-0.008591780938882333,17269.0,11412.0,15462.0,13165.0
1651525364.041958,17591,1649348649,702044158,world,0.02453848160803318,0.005089343059808016,-0.012561045304159498,17269.0,11412.0,15462.0,13165.0
1651525364.0480175,17592,1649348649,708129287,world,0.023789407685399055,0.004263078328222036,-0.005536299881309357,17269.0,11412.0,15462.0,13165.0
1651525364.0584552,17593,1649348649,715106787,world,0.025971395894885063,0.004742018412798643,-0.03786823514288259,17269.0,11412.0,15462.0,13165.0
1651525364.0622845,17594,1649348649,719749033,world,0.02515733614563942,0.004215499851852655,-0.024672285474758138,17269.0,11412.0,15462.0,13165.0
1651525364.0659137,17595,1649348649,726485363,world,0.025997383520007133,0.00465327687561512,-0.025679540490668923,17269.0,11412.0,15462.0,13165.0
1651525364.0712104,17596,1649348649,731809442,world,0.02561715804040432,0.006729439832270145,-0.02486333345222647,17269.0,11412.0,15462.0,13165.0
1651525364.0790873,17597,1649348649,739627863,world,0.023408960551023483,0.004039867781102657,0.004820306528737488,17269.0,11412.0,15462.0,13165.0
1651525364.0837274,17598,1649348649,744136683,world,0.02415739744901657,0.005474885459989309,-0.015379142385173057,17269.0,11412.0,15462.0,13165.0
1651525364.0907297,17599,1649348649,750072254,world,0.023990096524357796,0.0030572579707950354,-0.008674483769162139,17269.0,11412.0,15462.0,13165.0
1651525364.0954814,17600,1649348649,755466060,world,0.024966033175587654,0.003440490225329995,-0.03420062232162056,17269.0,11412.0,15462.0,13165.0
1651525364.1030788,17601,1649348649,763205136,world,0.0238084364682436,0.00295044481754303,-0.007182886624350233,17269.0,11412.0,15462.0,13165.0
1651525364.1103945,17602,1649348649,767354894,world,0.025341030210256577,0.005442203022539616,-0.01754269457843324,17269.0,11412.0,15462.0,13165.0
1651525364.1196985,17603,1649348649,773070357,world,0.025661632418632507,0.006227920763194561,0.004582911055880071,17269.0,11412.0,15462.0,13165.0
1651525364.1227484,17604,1649348649,779704409,world,0.024840831756591797,0.004720108583569527,-0.014446138759703518,17269.0,11412.0,15462.0,13165.0
1651525364.1252449,17605,1649348649,784526044,world,0.025840189307928085,0.004141039680689573,-0.032322455166530976,17269.0,11412.0,15462.0,13165.0
1651525364.1307437,17606,1649348649,790872162,world,0.026053214445710182,0.003298638854175806,-0.046427980521413496,17269.0,11412.0,15462.0,13165.0
1651525364.1373184,17607,1649348649,797130110,world,0.02377789467573166,0.004097476601600647,-0.0034286487691441987,17269.0,11412.0,15462.0,13165.0
1651525364.1425874,17608,1649348649,802985958,world,0.024889031425118446,0.006454087793827057,-0.02902846570961535,17269.0,11412.0,15462.0,13165.0
1651525364.148866,17609,1649348649,808924438,world,0.02474532090127468,0.003990633878856897,-0.013738497631987348,17269.0,11412.0,15462.0,13165.0
1651525364.1608758,17610,1649348649,815329129,world,0.02529400773346424,0.005389719735831022,-0.014888656830850968,17269.0,11412.0,15462.0,13165.0
1651525364.1638982,17611,1649348649,823584295,world,0.024626344442367554,0.0038526898715645075,-0.02018688174225141,17269.0,11412.0,15462.0,13165.0
1651525364.167572,17612,1649348649,828353284,world,0.02693755365908146,0.002603457774966955,-0.03897581679700481,17269.0,11412.0,15462.0,13165.0
1651525364.1730313,17613,1649348649,833496938,world,0.02411838248372078,0.0034849089570343494,-0.0131713544084869,17269.0,11412.0,15462.0,13165.0
1651525364.1827877,17614,1649348649,838267932,world,0.025043031200766563,0.007380067836493254,-0.031361157308863526,17269.0,11412.0,15462.0,13165.0
1651525364.188414,17615,1649348649,845205650,world,0.024046849459409714,0.005473294295370579,-0.010470544664530925,17269.0,11412.0,15462.0,13165.0
1651525364.1945322,17616,1649348649,853727088,world,0.027561012655496597,0.004382631275802851,-0.014109639214891312,17269.0,11412.0,15462.0,13165.0
1651525364.1987514,17617,1649348649,856173763,world,0.024968735873699188,0.005699286237359047,-0.020623537114932134,17269.0,11412.0,15462.0,13165.0
1651525364.2018938,17618,1649348649,861924702,world,0.024398041889071465,0.003942109178751707,-0.012299070302162627,17269.0,11412.0,15462.0,13165.0
1651525364.208738,17619,1649348649,868772786,world,0.026489222422242165,0.004255926236510277,-0.007789541869963688,17269.0,11412.0,15462.0,13165.0
1651525364.2177675,17620,1649348649,875863860,world,0.027021577581763268,0.0037754124496132135,-0.053825483631345226,17269.0,11412.0,15462.0,13165.0
1651525364.2220714,17621,1649348649,881904602,world,0.025317834690213203,0.00498109869658947,-0.01705126169495282,17269.0,11412.0,15462.0,13165.0
1651525364.2260146,17622,1649348649,886358688,world,0.02539295144379139,0.005052500404417515,-0.03950673684361764,17269.0,11412.0,15462.0,13165.0
1651525364.2305286,17623,1649348649,891347016,world,0.02606922760605812,0.005118340719491243,-0.033649476117828696,17269.0,11412.0,15462.0,13165.0
1651525364.236372,17624,1649348649,897262642,world,0.024208368733525276,0.0038577415980398655,-0.02598469287470048,17269.0,11412.0,15462.0,13165.0
1651525364.2426367,17625,1649348649,903130817,world,0.02566334418952465,0.0047809467650949955,-0.021481962161409976,17269.0,11412.0,15462.0,13165.0
1651525364.2505305,17626,1649348649,909984406,world,0.024191921576857567,0.0035172223579138517,-0.008723932222391716,17269.0,11412.0,15462.0,13165.0
1651525364.2540252,17627,1649348649,914737825,world,0.024672813713550568,0.004269162658601999,-0.002635622404574289,17269.0,11412.0,15462.0,13165.0
1651525364.2618623,17628,1649348649,921980858,world,0.023696428164839745,0.004007115960121155,-0.00409834977091988,17269.0,11412.0,15462.0,13165.0
1651525364.267449,17629,1649348649,927998080,world,0.023876486346125603,0.004490358754992485,-0.0015547697521513296,17269.0,11412.0,15462.0,13165.0
1651525364.2728982,17630,1649348649,933701975,world,0.02495623752474785,0.005489254370331764,-0.019569797311991037,17269.0,11412.0,15462.0,13165.0
1651525364.2812536,17631,1649348649,938897784,world,0.02459949068725109,0.005064677447080612,-0.008422303460111927,17269.0,11412.0,15462.0,13165.0
1651525364.285689,17632,1649348649,944357478,world,0.025353575125336647,0.005922188051044941,-0.02895397268775558,17269.0,11412.0,15462.0,13165.0
1651525364.2913005,17633,1649348649,950834331,world,0.02463003247976303,0.004571299068629742,-0.004639689339650383,17269.0,11412.0,15462.0,13165.0
1651525364.2976437,17634,1649348649,956443443,world,0.023471033200621605,0.0039082663133740425,-0.00205437328189625,17269.0,11412.0,15462.0,13165.0
1651525364.303011,17635,1649348649,962352650,world,0.02409134805202484,0.0037824756000190973,-0.01084296471134538,17269.0,11412.0,15462.0,13165.0
1651525364.30828,17636,1649348649,968479417,world,0.023980695754289627,0.004295248072594404,-0.006208126348378014,17269.0,11412.0,15462.0,13165.0
1651525364.317265,17637,1649348649,977201075,world,0.024083901196718216,0.00446852995082736,-0.0001063494390690247,17269.0,11412.0,15462.0,13165.0
1651525364.32762,17638,1649348649,987000021,world,0.02474292740225792,0.006486172322183847,-0.04209999154281702,17269.0,11412.0,15462.0,13165.0
1651525364.3307002,17639,1649348649,987068964,world,0.02586798556149006,0.006710211746394634,-0.03079045028606892,17269.0,11412.0,15462.0,13165.0
1651525364.3357186,17640,1649348649,991886260,world,0.024257132783532143,0.0026195961982011795,-0.0175103160367375,17269.0,11412.0,15462.0,13165.0
1651525364.3418,17641,1649348650,99301,world,0.025645475834608078,0.00452142208814621,-0.018375808847562666,17269.0,11412.0,15462.0,13165.0
1651525364.3470213,17642,1649348650,4605212,world,0.023912834003567696,0.005335652735084295,-0.027693696805656746,17269.0,11412.0,15462.0,13165.0
1651525364.3519597,17643,1649348650,12129165,world,0.025502558797597885,0.006016773637384176,-0.009548435979741513,17269.0,11412.0,15462.0,13165.0
1651525364.3570163,17644,1649348650,17415309,world,0.02414008602499962,0.0055654351599514484,-0.011009937964459858,17269.0,11412.0,15462.0,13165.0
1651525364.3672595,17645,1649348650,26569732,world,0.02450660802423954,0.005138513166457415,-0.013934213989032895,17269.0,11412.0,15462.0,13165.0
1651525364.3733277,17646,1649348650,27831188,world,0.02384624257683754,0.0029508396983146667,-0.0083550058865176,17269.0,11412.0,15462.0,13165.0
